,id,progress,mode,fontsize,color,midHash,content,ctime,idStr,attr,date,time
0,1734386577448648448,14535.0,1,25,16777215,668ac999,长知识了,1733846191,1734386577448648448,1048576,2024-12-10,15:56:31
1,1734385704622469888,27519.0,1,25,16777215,9c3d4b45,这家好像是羊蹄,1733846087,1734385704622469888,1048576,2024-12-10,15:54:47
2,1734380236357042176,16100.0,1,25,16777215,cac618d5,woc居然来昆明？小棒子也算有眼光了,1733845435,1734380236357042176,1048576,2024-12-10,15:43:55
3,1734375782165842176,16571.0,1,25,16777215,b3e2980,井底之蛙,1733844904,1734375782165842176,1048576,2024-12-10,15:35:04
4,1734375524904112384,20202.0,1,25,16777215,4e53bedf,昆明,1733844874,1734375524904112384,1048576,2024-12-10,15:34:34
5,1734373268527830016,11863.0,1,25,16777215,2e5f64e8,家乡呀,1733844605,1734373268527830016,1048576,2024-12-10,15:30:05
6,1734370065505803776,3031.0,1,25,16777215,e32d146e,真井底蛙出来见新世纪了,1733844223,1734370065505803776,1048576,2024-12-10,15:23:43
7,1734367999542137600,21505.0,1,25,16777215,5f45c65a,这个是什么？,1733843977,1734367999542137600,1048576,2024-12-10,15:19:37
8,1734367054330471424,21611.0,1,25,16777215,4bd6881e,篆新里面吃小吃，出来就饱了,1733843864,1734367054330471424,1048576,2024-12-10,15:17:44
9,1734366755410932224,9895.0,1,25,16777215,4bd6881e,就是昆明，东风广场,1733843828,1734366755410932224,1048576,2024-12-10,15:17:08
10,1734366630605206016,6182.0,1,25,16777215,2754d000,昆明恒隆附近？,1733843813,1734366630605206016,1048576,2024-12-10,15:16:53
11,1734355367481319424,24040.0,1,25,16777215,5d2b83b9,这大叔还算正常人,1733842471,1734355367481319424,1048576,2024-12-10,14:54:31
12,1734351677340905472,12561.0,1,25,16777215,c8dc3a03,就是昆明,1733842031,1734351677340905472,1048576,2024-12-10,14:47:11
13,1734348143807597568,25820.0,1,25,16777215,d486d8f1,没吃过八月炸，好吃不？,1733841610,1734348143807597568,1048576,2024-12-10,14:40:10
14,1734343176333983488,11395.0,1,25,16777215,85f5c257,是的你没看错,1733841017,1734343176333983488,1048576,2024-12-10,14:30:17
15,1734341652266469120,2987.0,1,25,16777215,aa9edd98,问：秀吉是什么性别？,1733840836,1734341652266469120,1048576,2024-12-10,14:27:16
16,1734341211160451840,21579.0,1,25,16777215,e3e16937,睁眼看世界,1733840783,1734341211160451840,1048576,2024-12-10,14:26:23
17,1734332817451621632,12801.0,1,25,16777215,4264f67b,像成都,1733839783,1734332817451621632,1048576,2024-12-10,14:09:43
18,1734326246554794496,10866.0,1,25,16777215,18b56986,没有公职了，不用黑了,1733838999,1734326246554794496,1048576,2024-12-10,13:56:39
19,1734322629831179264,6931.0,1,25,16777215,86fe1383,看着像昆明,1733838568,1734322629831179264,1048576,2024-12-10,13:49:28
20,1734322453024469504,17307.0,1,25,16777215,d08e00fc,入乡随俗,1733838547,1734322453024469504,1048576,2024-12-10,13:49:07
21,1734321913997783552,15101.0,1,25,16777215,39cbad68,丰臣秀吉？？？,1733838483,1734321913997783552,1048576,2024-12-10,13:48:03
22,1734320295047099136,13963.0,1,25,16777215,4ffe8a65,居然是昆明,1733838290,1734320295047099136,1048576,2024-12-10,13:44:50
23,1734320026359502080,20203.0,1,25,16777215,51701465,这配音配的真夸张,1733838258,1734320026359502080,1048576,2024-12-10,13:44:18
24,1735103687242067968,15331.0,5,25,16777215,dbc34972,昆明,1733931677,1735103687242067968,1048576,2024-12-11,15:41:17
25,1735100017939149056,1000.0,1,25,16777215,83d9aafb,希望往好的方向发展吧，吵了几年也挺累的,1733931240,1735100017939149056,1048592,2024-12-11,15:34:00
26,1735080456821049856,12553.0,1,25,16777215,4fb25552,秀吉是吧,1733928908,1735080456821049856,1048576,2024-12-11,14:55:08
27,1735072483432329728,25059.0,1,25,16777215,13ed9463,宗主国的震撼,1733927958,1735072483432329728,1048576,2024-12-11,14:39:18
28,1735038128005633792,924.0,1,25,16777215,69fed4d6,我以为是韩金龙,1733923862,1735038128005633792,1048576,2024-12-11,13:31:02
29,1735033891623923712,18275.0,1,25,16777215,c2cd5c7,今夕何夕,1733923357,1735033891623923712,1048576,2024-12-11,13:22:37
30,1735019792563825152,14736.0,1,25,16777215,a569ade,昆明不欢迎棒子小偷！,1733921676,1735019792563825152,1048592,2024-12-11,12:54:36
31,1735018908530023936,20725.0,1,25,16777215,65a822dd,昆明啊,1733921571,1735018908530023936,1048576,2024-12-11,12:52:51
32,1735015474233680384,14739.0,1,25,16777215,8cfbac9,进城了,1733921162,1735015474233680384,1048576,2024-12-11,12:46:02
33,1735014965154850304,20410.0,1,25,16777215,1f0d552a,夜郎之民,1733921101,1735014965154850304,1048576,2024-12-11,12:45:01
34,1735009777010033152,21957.0,1,25,16777215,8b4a5fe,紫的这是啥啊,1733920482,1735009777010033152,1048576,2024-12-11,12:34:42
35,1735008369301314816,14411.0,1,25,16777215,ab96a0cd,北京路,1733920315,1735008369301314816,1048576,2024-12-11,12:31:55
36,1735005548069535232,31165.0,1,25,16777215,7025d5dd,乡下人进城了……,1733919978,1735005548069535232,1048576,2024-12-11,12:26:18
37,1735005410336965888,9349.0,1,25,16777215,ae68ca13,尹锡悦：我也想来,1733919962,1735005410336965888,1048576,2024-12-11,12:26:02
38,1735005405161531392,904.0,1,25,15138834,fb4a3a9d,瞧你那没见过世面的样子。不过还是欢迎真诚友善的朋友。,1733919961,1735005405161531392,1048576,2024-12-11,12:26:01
39,1735002158350743040,21195.0,1,25,16777215,ffedfdb1,昆明的,1733919574,1735002158350743040,1048576,2024-12-11,12:19:34
40,1735001998883517696,14035.0,1,25,16777215,ee561a6a,在昆明？？,1733919555,1735001998883517696,1048576,2024-12-11,12:19:15
41,1735001582967335168,9393.0,5,25,15138834,7f4a1191,工商银行邦克大厦,1733919506,1735001582967335168,1048576,2024-12-11,12:18:26
42,1735000169973328384,,5,25,16777215,b12c6054,滚出去,1733919337,1735000169973328384,1048576,2024-12-11,12:15:37
43,1734997376517170176,21813.0,1,25,16777215,8a452119,？,1733919004,1734997376517170176,1048576,2024-12-11,12:10:04
44,1734991647643238912,7390.0,1,25,16777215,b014893d,这没见过世面的，你还没见过赶大集呢，我们本土的都欲罢不能,1733918321,1734991647643238912,1048576,2024-12-11,11:58:41
